File,Probability
349.txt,0.13224315
3490.txt,0.097199958
3491.txt,0.322140691
3492.txt,0.260362387
3493.txt,0.234118756
3494.txt,0.178056446
3495.txt,0.218509881
3496.txt,0.265156411
3497.txt,0.247576621
3498.txt,0.440501542
3499.txt,0.161601537
35.txt,0.061207467
350.txt,0.054354515
3500.txt,0.017224388
3501.txt,0.149948804
3502.txt,0.150265362
3503.txt,0.040393304
3504.txt,0.204247344
3505.txt,0.228774111
3506.txt,0.080384133
3507.txt,0.128975495
3508.txt,0.071570049
3509.txt,0.079080721
351.txt,0.091817032
3510.txt,0.053664184
3511.txt,0.072989328
3512.txt,0.033892225
3513.txt,0.16983328
3514.txt,0.126107281
3515.txt,0.133203874
3516.txt,0.106822908
3517.txt,0.19301914
3518.txt,0.275080522
3519.txt,0.362048545
352.txt,0.116171445
3520.txt,0.113591025
3521.txt,0.143794154
3522.txt,0.146390557
3523.txt,0.122628565
3524.txt,0.212960001
3525.txt,0.070598491
3526.txt,0.046974822
3527.txt,0.103926988
3528.txt,0.100498087
3529.txt,0.043853335
353.txt,0.073902173
3530.txt,0.081033895
3531.txt,0.155831595
3532.txt,0.275056296
3533.txt,0.068908863
3534.txt,0.161638767
3535.txt,0.027684728
3536.txt,0.114288402
3537.txt,0.137288611
3538.txt,0.100081237
3539.txt,0.126812088
354.txt,0.103805997
3540.txt,0.094616586
3541.txt,0.400179891
3542.txt,0.05482242
3543.txt,0.188047901
3544.txt,0.11963982
3545.txt,0.169647436
3546.txt,0.141665542
3547.txt,0.082607312
3548.txt,0.12274769
3549.txt,0.175406395
355.txt,0.087310842
3550.txt,0.068537006
3551.txt,0.180684312
3552.txt,0.200169755
3553.txt,0.230075072
3554.txt,0.158872202
3555.txt,0.15540703
3556.txt,0.035924657
3557.txt,0.102170285
3558.txt,0.158081039
3559.txt,0.124547283
356.txt,0.159933564
3560.txt,0.127159495
3561.txt,0.153729554
3562.txt,0.063611961
3563.txt,0.110610071
3564.txt,0.195246924
3565.txt,0.077390635
3566.txt,0.288922566
3567.txt,0.324278265
3568.txt,0.165586862
3569.txt,0.099181719
357.txt,0.109849431
3570.txt,0.414419287
3571.txt,0.072669139
3572.txt,0.145839558
3573.txt,0.113113018
3574.txt,0.130455994
3575.txt,0.086210591
3576.txt,0.142734788
3577.txt,0.194806054
3578.txt,0.061713532
3579.txt,0.02406503
358.txt,0.095060326
3580.txt,0.079615946
3581.txt,0.150021696
3582.txt,0.142300069
3583.txt,0.153707104
3584.txt,0.082607312
3585.txt,0.006283452
3586.txt,0.159981946
3587.txt,0.110921562
3588.txt,0.222333554
3589.txt,0.052980131
359.txt,0.056788083
3590.txt,0.094071554
3591.txt,0.036068332
3592.txt,0.046304187
3593.txt,0.082824823
3594.txt,0.134337635
3595.txt,0.116020873
3596.txt,0.116673247
3597.txt,0.139630403
3598.txt,0.046183656
3599.txt,0.134263584
36.txt,0.032580843
360.txt,0.118366473
3600.txt,0.167877058
3601.txt,0.191728973
3602.txt,0.110892945
3603.txt,0.205642401
3604.txt,0.12572475
3605.txt,0.03153814
3606.txt,0.055661347
3607.txt,0.104172309
3608.txt,0.039042184
3609.txt,0.104289531
361.txt,0.090889986
3610.txt,0.214024305
3611.txt,0.30054832
3612.txt,0.168219205
3613.txt,0.155867581
3614.txt,0.030028009
3615.txt,0.146228089
3616.txt,0.137582469
3617.txt,0.129112867
3618.txt,0.024669723
3619.txt,0.088106875
362.txt,0.1582529
3620.txt,0.093441954
3621.txt,0.133533465
3622.txt,0.133514645
3623.txt,0.27256762
3624.txt,0.049253145
3625.txt,0.099700531
3626.txt,0.19084497
3627.txt,0.215872749
3628.txt,0.040792065
3629.txt,0.09182427
363.txt,0.163389767
3630.txt,0.068652012
3631.txt,0.101303873
3632.txt,0.169260201
3633.txt,0.166835502
3634.txt,0.141157103
3635.txt,0.097954699
3636.txt,0.095598255
3637.txt,0.086888897
3638.txt,0.117360749
3639.txt,0.344928426
364.txt,0.171407221
3640.txt,0.097957057
3641.txt,0.159755958
3642.txt,0.162165116
3643.txt,0.050408767
3644.txt,0.154103727
3645.txt,0.227421222
3646.txt,0.176949031
3647.txt,0.181571355
3648.txt,0.048964112
3649.txt,0.165592997
365.txt,0.097371135
3650.txt,0.201003459
3651.txt,0.067784445
3652.txt,0.068356761
3653.txt,0.142969206
3654.txt,0.195988101
3655.txt,0.038378079
3656.txt,0.117336447
3657.txt,0.035619449
3658.txt,0.043264641
3659.txt,0.062348379
366.txt,0.132408855
3660.txt,0.016056667
3661.txt,0.147298117
3662.txt,0.125888757
3663.txt,0.089304969
3664.txt,0.093663114
3665.txt,0.133540304
3666.txt,0.154721906
3667.txt,0.115070327
3668.txt,0.052928486
3669.txt,0.035817249
367.txt,0.114142062
3670.txt,0.087925188
3671.txt,0.434537719
3672.txt,0.149876891
3673.txt,0.104899458
3674.txt,0.097537996
3675.txt,0.192508493
3676.txt,0.180423176
3677.txt,0.190803154
3678.txt,0.028955551
3679.txt,0.190587317
368.txt,0.070916219
3680.txt,0.077334209
3681.txt,0.087200084
3682.txt,0.149954497
3683.txt,0.147510986
3684.txt,0.033381839
3685.txt,0.128027616
3686.txt,0.017361847
3687.txt,0.122780484
3688.txt,0.165056464
3689.txt,0.020988094
369.txt,0.049851798
3690.txt,0.136712611
3691.txt,0.306629247
3692.txt,0.100133198
3693.txt,0.131012907
3694.txt,0.12750835
3695.txt,0.033892225
3696.txt,0.158179006
3697.txt,0.117729729
3698.txt,0.169148445
3699.txt,0.117019742
37.txt,0.101645395
370.txt,0.115057972
3700.txt,0.158670628
3701.txt,0.100036151
3702.txt,0.127621923
3703.txt,0.160774212
3704.txt,0.069009285
3705.txt,0.123081745
3706.txt,0.155683565
3707.txt,0.044856824
3708.txt,0.056472645
3709.txt,0.059266076
371.txt,0.071650839
3710.txt,0.146924171
3711.txt,0.157487801
3712.txt,0.135744088
3713.txt,0.126870106
3714.txt,0.067979666
3715.txt,0.141881875
3716.txt,0.062380325
3717.txt,0.023748078
3718.txt,0.126451231
3719.txt,0.391652288
372.txt,0.057495569
3720.txt,0.163805011
3721.txt,0.078991789
3722.txt,0.081020302
3723.txt,0.113980766
3724.txt,0.125326187
3725.txt,0.116499674
3726.txt,0.118429928
3727.txt,0.08541087
3728.txt,0.135331311
3729.txt,0.022343818
373.txt,0.171117896
3730.txt,0.106130045
3731.txt,0.138407672
3732.txt,0.144161727
3733.txt,0.05517579
3734.txt,0.056579748
3735.txt,0.072844985
3736.txt,0.109035254
3737.txt,0.026058658
3738.txt,0.123017341
3739.txt,0.166997082
374.txt,0.085834502
3740.txt,0.271533513
3741.txt,0.24026138
3742.txt,0.017462021
3743.txt,0.212138049
3744.txt,0.119098704
3745.txt,0.166322988
3746.txt,0.107218138
3747.txt,0.118654562
3748.txt,0.049029582
3749.txt,0.102688304
375.txt,0.092704628
3750.txt,0.072286704
3751.txt,0.118143975
3752.txt,0.120318857
3753.txt,0.099886166
3754.txt,0.143004775
3755.txt,0.205932684
3756.txt,0.16038198
3757.txt,0.180637315
3758.txt,0.105292897
3759.txt,0.123194948
376.txt,0.146005033
3760.txt,0.045426562
3761.txt,0.255056295
3762.txt,0.432216549
3763.txt,0.229802294
3764.txt,0.186678887
3765.txt,0.356882422
3766.txt,0.056179104
3767.txt,0.075311172
3768.txt,0.110280293
3769.txt,0.231078178
377.txt,0.02406503
3770.txt,0.145184072
3771.txt,0.11195106
3772.txt,0.165890906
3773.txt,0.353856379
3774.txt,0.098699063
3775.txt,0.125314764
3776.txt,0.118554551
3777.txt,0.034480659
3778.txt,0.08248607
3779.txt,0.129725395
378.txt,0.038746911
3780.txt,0.12841317
3781.txt,0.104473458
3782.txt,0.133977585
3783.txt,0.115459573
3784.txt,0.070137289
3785.txt,0.094267938
3786.txt,0.133058796
3787.txt,0.186657027
3788.txt,0.041878967
3789.txt,0.869046566
379.txt,0.055833164
3790.txt,0.05283283
3791.txt,0.054354515
3792.txt,0.020246154
3793.txt,0.102108242
3794.txt,0.11989537
3795.txt,0.049832044
3796.txt,0.050060124
3797.txt,0.158047545
3798.txt,0.062348379
3799.txt,0.218430582
38.txt,0.106996198
380.txt,0.163896914
3800.txt,0.231855747
3801.txt,0.086231307
3802.txt,0.126942998
3803.txt,0.089541443
3804.txt,0.128954396
3805.txt,0.171148102
3806.txt,0.156119743
3807.txt,0.133649958
3808.txt,0.055393514
3809.txt,0.098886719
381.txt,0.126955261
3810.txt,0.127801252
3811.txt,0.104931449
3812.txt,0.078378819
3813.txt,0.138853824
3814.txt,0.162956906
3815.txt,0.103779405
3816.txt,0.070194318
3817.txt,0.094816719
3818.txt,0.00535223
3819.txt,0.076528245
382.txt,0.101426369
3820.txt,0.150033924
3821.txt,0.140335308
3822.txt,0.051640287
3823.txt,0.121761663
3824.txt,0.055393514
3825.txt,0.090791015
3826.txt,0.077333661
3827.txt,0.118543278
3828.txt,0.133432794
3829.txt,0.069435243
383.txt,0.180394873
3830.txt,0.025822226
3831.txt,0.113595424
3832.txt,0.544211533
3833.txt,0.086697599
3834.txt,0.312622929
3835.txt,0.130760918
3836.txt,0.057502293
3837.txt,0.028042829
3838.txt,0.111858233
3839.txt,0.155270446
384.txt,0.14393756
3840.txt,0.097372779
3841.txt,0.02406503
3842.txt,0.097095674
3843.txt,0.127353307
3844.txt,0.370717274
3845.txt,0.139359379
3846.txt,0.088934713
3847.txt,0.116513736
3848.txt,0.125224966
3849.txt,0.043406811
385.txt,0.348583134
3850.txt,0.07146398
3851.txt,0.160093215
3852.txt,0.134394441
3853.txt,0.467094605
3854.txt,0.044348403
3855.txt,0.153893286
3856.txt,0.117361854
3857.txt,0.089377835
3858.txt,0.585796593
3859.txt,0.384206311
386.txt,0.079079393
3860.txt,0.126812088
3861.txt,0.135074634
3862.txt,0.107859546
3863.txt,0.097261305
3864.txt,0.100316094
3865.txt,0.105172838
3866.txt,0.151078529
3867.txt,0.171738138
3868.txt,0.321141981
3869.txt,0.130181893
387.txt,0.158674849
3870.txt,0.207951758
3871.txt,0.53789653
3872.txt,0.068587218
3873.txt,0.020679288
3874.txt,0.034728912
3875.txt,0.56664089
3876.txt,0.106010857
3877.txt,0.045915522
3878.txt,0.098041771
3879.txt,0.205533435
388.txt,0.020048102
3880.txt,0.515887869
3881.txt,0.144309421
3882.txt,0.063650814
3883.txt,0.151249911
3884.txt,0.055507426
3885.txt,0.191720361
3886.txt,0.124698509
3887.txt,0.139215908
3888.txt,0.458031701
3889.txt,0.115519082
389.txt,0.117979418
3890.txt,0.093873564
3891.txt,0.118668074
3892.txt,0.238031434
3893.txt,0.227793216
3894.txt,0.102066041
3895.txt,0.042824015
3896.txt,0.14664863
3897.txt,0.094562986
3898.txt,0.412581388
3899.txt,0.146440701
39.txt,0.141747448
390.txt,0.037710689
3900.txt,0.06147935
3901.txt,0.100841309
3902.txt,0.073046369
3903.txt,0.281302467
3904.txt,0.277167352
3905.txt,0.277167352
3906.txt,0.277167352
3907.txt,0.277167352
3908.txt,0.113250947
3909.txt,0.156077244
391.txt,0.024937877
3910.txt,0.125733193
3911.txt,0.122758402
3912.txt,0.057060098
3913.txt,0.02406503
3914.txt,0.173465026
3915.txt,0.117816552
3916.txt,0.153661935
3917.txt,0.067269046
3918.txt,0.250090868
3919.txt,0.103002131
392.txt,0.100354442
3920.txt,0.415125664
3921.txt,0.068916358
3922.txt,0.160711133
3923.txt,0.099791013
3924.txt,0.186127333
3925.txt,0.144645631
3926.txt,0.121895183
3927.txt,0.02635715
3928.txt,0.051870765
3929.txt,0.120802807
393.txt,0.743390487
3930.txt,0.121264663
3931.txt,0.199691134
3932.txt,0.147635853
3933.txt,0.164171384
3934.txt,0.175356376
3935.txt,0.1489739
3936.txt,0.111697386
3937.txt,0.153088847
3938.txt,0.135440159
3939.txt,0.15227924
394.txt,0.045880601
3940.txt,0.025603322
3941.txt,0.024929427
3942.txt,0.120130728
3943.txt,0.171228212
3944.txt,0.106013398
3945.txt,0.120249037
3946.txt,0.306067763
3947.txt,0.184650479
3948.txt,0.207040419
3949.txt,0.153592705
395.txt,0.090681867
3950.txt,0.15798829
3951.txt,0.102908364
3952.txt,0.118047454
3953.txt,0.334318539
3954.txt,0.109130246
3955.txt,0.110592056
3956.txt,0.25357546
3957.txt,0.391602003
3958.txt,0.303626949
3959.txt,0.147215526
396.txt,0.166877108
3960.txt,0.061980903
3961.txt,0.036436996
3962.txt,0.079572437
3963.txt,0.02406503
3964.txt,0.152625571
3965.txt,0.050824716
3966.txt,0.1693094
3967.txt,0.737598019
3968.txt,0.022105226
3969.txt,0.151388263
397.txt,0.105740108
3970.txt,0.018024322
3971.txt,0.128914818
3972.txt,0.102504673
3973.txt,0.149439916
3974.txt,0.130687714
3975.txt,0.089789799
3976.txt,0.116735707
3977.txt,0.104259109
3978.txt,0.097893937
3979.txt,0.152602481
398.txt,0.146792261
3980.txt,0.124727053
3981.txt,0.09549769
3982.txt,0.049995738
3983.txt,0.134850469
3984.txt,0.441001383
3985.txt,0.13959141
3986.txt,0.115074771
3987.txt,0.1381678
3988.txt,0.055393514
3989.txt,0.164284187
399.txt,0.076049067
3990.txt,0.129010522
3991.txt,0.113554676
3992.txt,0.142450328
3993.txt,0.369711027
3994.txt,0.1455201
3995.txt,0.097095674
3996.txt,0.144470626
3997.txt,0.07048215
3998.txt,0.292624412
3999.txt,0.124576692
4.txt,0.861295583
40.txt,0.098699063
400.txt,0.056154092
4000.txt,0.05283283
4001.txt,0.086780987
4002.txt,0.138939995
4003.txt,0.124364727
4004.txt,0.14600604
4005.txt,0.093229627
4006.txt,0.047952876
4007.txt,0.149735268
4008.txt,0.136012726
4009.txt,0.196451456
401.txt,0.233393761
4010.txt,0.129182271
4011.txt,0.243861049
4012.txt,0.043264641
4013.txt,0.091507895
4014.txt,0.103161801
4015.txt,0.12370145
4016.txt,0.082063929
4017.txt,0.131448534
4018.txt,0.074109114
4019.txt,0.124870382
402.txt,0.042807326
4020.txt,0.102552873
4021.txt,0.086860501
4022.txt,0.016998509
4023.txt,0.096547138
4024.txt,0.200931096
4025.txt,0.210259585
4026.txt,0.055393514
4027.txt,0.103621479
4028.txt,0.109449727
4029.txt,0.022105226
403.txt,0.265311945
4030.txt,0.060786795
4031.txt,0.124630845
4032.txt,0.112986701
4033.txt,0.026740785
4034.txt,0.079695942
4035.txt,0.071927893
4036.txt,0.121457311
4037.txt,0.159381438
4038.txt,0.100841795
4039.txt,0.04619038
404.txt,0.286910613
4040.txt,0.0728272
4041.txt,0.074871531
4042.txt,0.090356964
4043.txt,0.086863129
4044.txt,0.156338558
4045.txt,0.153592624
4046.txt,0.028545132
4047.txt,0.16003072
4048.txt,0.060032441
4049.txt,0.126568553
405.txt,0.157747108
4050.txt,0.153432445
4051.txt,0.09935361
4052.txt,0.093902195
4053.txt,0.156690953
4054.txt,0.227514074
4055.txt,0.103657398
4056.txt,0.321753663
4057.txt,0.132830288
4058.txt,0.263660472
4059.txt,0.120061243
406.txt,0.059266076
4060.txt,0.227461687
4061.txt,0.662577123
4062.txt,0.047058893
4063.txt,0.054070583
4064.txt,0.059266076
4065.txt,0.196507634
4066.txt,0.306074457
4067.txt,0.138895141
4068.txt,0.145726413
4069.txt,0.013997402
407.txt,0.094167388
4070.txt,0.102321666
4071.txt,0.055814513
4072.txt,0.208857407
4073.txt,0.124171161
4074.txt,0.145475524
4075.txt,0.138119498
4076.txt,0.015716277
4077.txt,0.070291793
4078.txt,0.067269046
4079.txt,0.01576471
408.txt,0.160398954
4080.txt,0.170771248
4081.txt,0.13374846
4082.txt,0.174204202
4083.txt,0.17863378
4084.txt,0.047814015
4085.txt,0.148914583
4086.txt,0.247750967
4087.txt,0.06010948
4088.txt,0.070837535
4089.txt,0.109066702
409.txt,0.138029502
4090.txt,0.040199737
4091.txt,0.17033889
4092.txt,0.303057442
4093.txt,0.121039112
4094.txt,0.120599019
4095.txt,0.096000502
4096.txt,0.143065805
4097.txt,0.093390033
4098.txt,0.107108809
4099.txt,0.212604414
41.txt,0.097542244
410.txt,0.153109113
4100.txt,0.113539001
4101.txt,0.147027961
4102.txt,0.040534712
4103.txt,0.13458026
4104.txt,0.171776954
4105.txt,0.139667557
4106.txt,0.104321561
4107.txt,0.122664027
4108.txt,0.118734748
4109.txt,0.103321124
411.txt,0.151221168
4110.txt,0.146004109
4111.txt,0.160850667
4112.txt,0.054878695
4113.txt,0.418486921
4114.txt,0.08002582
4115.txt,0.23830888
4116.txt,0.106894199
4117.txt,0.086980904
4118.txt,0.052063174
4119.txt,0.088566682
412.txt,0.119128653
4120.txt,0.212420821
4121.txt,0.101982852
4122.txt,0.166004719
4123.txt,0.120001688
4124.txt,0.136325312
4125.txt,0.059455131
4126.txt,0.149613125
4127.txt,0.136011358
4128.txt,0.16003072
4129.txt,0.166680127
413.txt,0.127631702
4130.txt,0.108281795
4131.txt,0.0880354
4132.txt,0.170771248
4133.txt,0.252906516
4134.txt,0.084873434
4135.txt,0.08978778
4136.txt,0.15397796
4137.txt,0.080727946
4138.txt,0.162152025
4139.txt,0.296186798
414.txt,0.132305498
4140.txt,0.126877949
4141.txt,0.092096908
4142.txt,0.422684762
4143.txt,0.099539423
4144.txt,0.028743824
4145.txt,0.085813854
4146.txt,0.095326696
4147.txt,0.07328117
4148.txt,0.055393514
4149.txt,0.157520686
415.txt,0.034942889
4150.txt,0.163465295
4151.txt,0.218148037
4152.txt,0.02845286
4153.txt,0.115026573
4154.txt,0.092181894
4155.txt,0.12824039
4156.txt,0.126463828
4157.txt,0.297281752
4158.txt,0.106130045
4159.txt,0.112166441
416.txt,0.154947643
4160.txt,0.130363788
4161.txt,0.12070891
4162.txt,0.160803287
4163.txt,0.019097329
4164.txt,0.128377558
4165.txt,0.304082674
4166.txt,0.10433219
4167.txt,0.038597726
4168.txt,0.168796544
4169.txt,0.257790501
417.txt,0.059266076
4170.txt,0.089304969
4171.txt,0.148167627
4172.txt,0.152602481
4173.txt,0.075980405
4174.txt,0.148145972
4175.txt,0.025342057
4176.txt,0.16003072
4177.txt,0.043416658
4178.txt,0.112151008
4179.txt,0.181260757
418.txt,0.023255211
4180.txt,0.05283283
4181.txt,0.130143631
4182.txt,0.050029417
4183.txt,0.15178304
4184.txt,0.09947093
4185.txt,0.097469864
4186.txt,0.218004356
4187.txt,0.37934293
4188.txt,0.07189091
4189.txt,0.182483997
419.txt,0.081172018
4190.txt,0.320139517
4191.txt,0.138246159
4192.txt,0.114592077
4193.txt,0.162147067
4194.txt,0.100225932
4195.txt,0.126078375
4196.txt,0.24987145
4197.txt,0.153229055
4198.txt,0.018871895
4199.txt,0.080783296
42.txt,0.169249929
420.txt,0.135627335
4200.txt,0.049014884
4201.txt,0.10030956
4202.txt,0.031152833
4203.txt,0.167796224
4204.txt,0.149988718
4205.txt,0.146857069
4206.txt,0.177512035
4207.txt,0.280660187
4208.txt,0.10009236
4209.txt,0.101427992
421.txt,0.121504923
4210.txt,0.116453162
4211.txt,0.131172272
4212.txt,0.177125291
4213.txt,0.291834447
4214.txt,0.138246159
4215.txt,0.144434972
4216.txt,0.286512861
4217.txt,0.13429965
4218.txt,0.103841613
4219.txt,0.079615946
422.txt,0.120252263
4220.txt,0.133655362
4221.txt,0.212700868
4222.txt,0.068906518
4223.txt,0.144323069
4224.txt,0.113576037
4225.txt,0.119140904
4226.txt,0.156723765
4227.txt,0.14192302
4228.txt,0.158126519
4229.txt,0.097166333
423.txt,0.16888399
4230.txt,0.157749251
4231.txt,0.385531153
4232.txt,0.702434392
4233.txt,0.082607312
4234.txt,0.174519234
4235.txt,0.12843144
4236.txt,0.111286581
4237.txt,0.185428373
4238.txt,0.15227924
4239.txt,0.142196279
424.txt,0.119861694
4240.txt,0.159123105
4241.txt,0.272385097
4242.txt,0.107391038
4243.txt,0.050369687
4244.txt,0.043264641
4245.txt,0.287340284
4246.txt,0.124894726
4247.txt,0.107644246
4248.txt,0.093835046
4249.txt,0.281898413
425.txt,0.127431441
4250.txt,0.10068949
4251.txt,0.095797207
4252.txt,0.176846875
4253.txt,0.186525545
4254.txt,0.11434725
4255.txt,0.087554435
4256.txt,0.485245361
4257.txt,0.153092368
4258.txt,0.129105489
4259.txt,0.174393118
426.txt,0.07394876
4260.txt,0.113482603
4261.txt,0.188133691
4262.txt,0.04636598
4263.txt,0.133165486
4264.txt,0.072430494
4265.txt,0.167808433
4266.txt,0.14620012
4267.txt,0.070010526
4268.txt,0.095663267
4269.txt,0.183167513
427.txt,0.108998276
4270.txt,0.0776918
4271.txt,0.183560721
4272.txt,0.059266076
4273.txt,0.152274324
4274.txt,0.069342757
4275.txt,0.15537526
4276.txt,0.104349653
4277.txt,0.15097387
4278.txt,0.105706426
4279.txt,0.064444519
428.txt,0.112115781
4280.txt,0.317210531
4281.txt,0.093842457
4282.txt,0.105141403
4283.txt,0.017013585
4284.txt,0.113576037
4285.txt,0.079253129
4286.txt,0.233294396
4287.txt,0.127100615
4288.txt,0.135074634
4289.txt,0.123266757
429.txt,0.15104145
4290.txt,0.197482603
4291.txt,0.304165358
4292.txt,0.094426488
4293.txt,0.141342674
4294.txt,0.184636172
4295.txt,0.132687938
4296.txt,0.16296642
4297.txt,0.172633583
4298.txt,0.562266914
4299.txt,0.304165358
43.txt,0.157535668
430.txt,0.058886959
4300.txt,0.067225727
4301.txt,0.136658803
4302.txt,0.065992673
4303.txt,0.139952203
4304.txt,0.129334065
4305.txt,0.047950192
4306.txt,0.093468809
4307.txt,0.17145071
4308.txt,0.170508912
4309.txt,0.098177319
431.txt,0.03393438
4310.txt,0.10698453
4311.txt,0.137167
4312.txt,0.02847004
4313.txt,0.075253005
4314.txt,0.099286823
4315.txt,0.132966438
4316.txt,0.023959956
4317.txt,0.210124887
4318.txt,0.143627455
4319.txt,0.175118195
432.txt,0.040826288
4320.txt,0.040239218
4321.txt,0.105340799
4322.txt,0.076698086
4323.txt,0.104331762
4324.txt,0.082852415
4325.txt,0.196796787
4326.txt,0.14297757
4327.txt,0.103170486
4328.txt,0.030719669
4329.txt,0.098592705
433.txt,0.266488383
4330.txt,0.117379121
4331.txt,0.294336214
4332.txt,0.128594059
4333.txt,0.0736657
4334.txt,0.069575597
4335.txt,0.118099554
4336.txt,0.250710049
4337.txt,0.095993406
4338.txt,0.12987433
4339.txt,0.043243549
434.txt,0.095788116
4340.txt,0.032975408
4341.txt,0.161251911
4342.txt,0.186769746
4343.txt,0.059266076
4344.txt,0.124957632
4345.txt,0.107208712
4346.txt,0.133533465
4347.txt,0.362343973
4348.txt,0.039812241
4349.txt,0.276343695
435.txt,0.15324281
4350.txt,0.526015589
4351.txt,0.041902143
4352.txt,0.140415635
4353.txt,0.094816719
4354.txt,0.142665843
4355.txt,0.196349003
4356.txt,0.066559012
4357.txt,0.117036156
4358.txt,0.103625628
4359.txt,0.16003072
436.txt,0.110326738
4360.txt,0.158162694
4361.txt,0.15188668
4362.txt,0.265606384
4363.txt,0.135104806
4364.txt,0.072708189
4365.txt,0.242020842
4366.txt,0.170796034
4367.txt,0.066297954
4368.txt,0.045401298
4369.txt,0.131960249
437.txt,0.039287578
4370.txt,0.296186798
4371.txt,0.154680897
4372.txt,0.109468312
4373.txt,0.336065154
4374.txt,0.110280293
4375.txt,0.042609103
4376.txt,0.157341779
4377.txt,0.272065528
4378.txt,0.286563864
4379.txt,0.097678053
438.txt,0.078771145
